strain,growth_rate_ratio,mtdna_ratio,simulation_index,time,mean_h,nspl,ndau,ngen,startbud
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,2,,0.4053453947368421,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,2,,0.39303009339328954,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,2,,0.375743777252907,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,2,,0.35974442027614906,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,2,,0.340523994571922,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,2,,0.32084840439177054,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,2,,0.30127280342516755,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,2,,0.28063486200935317,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,2,,0.2606660918109732,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,3,,0.4375,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,3,,0.4380387931034483,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,3,,0.44650900900900903,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,3,,0.44899764150943394,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,3,,0.4425278465346535,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,3,,0.43468505221932113,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,3,,0.42434548254620125,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,3,,0.4078611707841031,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,3,,0.3921463815789474,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,3,,0.37506457246875924,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,3,,0.3556766231764948,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,3,,0.33669839679358715,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,3,,0.3164521510522884,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,3,,0.2953058762352365,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,3,,0.2748256445754436,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,4,,0.4375,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,4,,0.43256578947368424,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,4,,0.42926136363636364,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,4,,0.4325117370892019,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,4,,0.4275462962962963,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,4,,0.4190210249671485,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,4,,0.40861905582356994,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,4,,0.39534804983748645,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,4,,0.3785564804364184,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,4,,0.3613752945218928,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,4,,0.3426884560290582,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,4,,0.32336783121959,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,4,,0.302830533740045,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,4,,0.28177484192154734,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,4,,0.26184630343371246,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,5,,0.4375,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,5,,0.4426136363636364,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,5,,0.44162735849056606,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,5,,0.43257389162561577,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,5,,0.42908031088082904,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,5,,0.4225929054054054,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,5,,0.40776894210150105,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,5,,0.39672284644194755,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,5,,0.3821162151550844,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,5,,0.36397776294165984,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,5,,0.34576467283719436,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,5,,0.3268598934720329,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,5,,0.30619040309181533,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,5,,0.2857553637955025,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,5,,0.2653451323072404,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,6,,0.4375,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,6,,0.44488636363636364,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,6,,0.44485294117647056,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,6,,0.4378238341968912,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,6,,0.4403409090909091,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,6,,0.42940140845070424,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,6,,0.42289827078734366,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,6,,0.4092823450134771,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,6,,0.39134498787388844,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,6,,0.3737395458395088,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,6,,0.3539770841400675,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,6,,0.3331039402761364,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,6,,0.31265991830138706,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,6,,0.2924284859585805,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,6,,0.2719162099460342,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,7,,0.4375,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,7,,0.44773706896551724,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,7,,0.45267857142857143,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,7,,0.44543393782383417,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,7,,0.439605795148248,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,7,,0.43369992846924177,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,7,,0.42199319213313163,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,7,,0.4094956227616395,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,7,,0.3936756883604506,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,7,,0.37745579567779963,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,7,,0.3587060452106405,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,7,,0.3385861637841217,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,7,,0.3182984805582633,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,7,,0.29728569250154496,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,7,,0.27644698999086303,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,8,,0.4375,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,8,,0.44558189655172414,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,8,,0.44745575221238937,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,8,,0.4443955399061033,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,8,,0.43992794486215536,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,8,,0.43612903225806454,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,8,,0.41490549828178697,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,8,,0.4038366113316492,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,8,,0.38784440460464237,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,8,,0.3733492881688758,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,8,,0.3537677667569917,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,8,,0.3333039304449711,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,8,,0.31241826503923276,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,8,,0.2909234948752548,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,8,,0.27052583111381495,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,9,,0.4375,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,9,,0.42941810344827586,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,9,,0.4290303738317757,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,9,,0.4316307106598985,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,9,,0.42639257294429705,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,9,,0.4189071229050279,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,9,,0.408972364568082,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,9,,0.39623119212962965,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,9,,0.37904225708502026,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,9,,0.36222851934051997,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,9,,0.3424467689510798,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,9,,0.3227026746318263,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,9,,0.30268257967653706,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,9,,0.2821253811445115,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,9,,0.26217216552634404,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,10,,0.4375,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,10,,0.4336622807017544,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,10,,0.44502314814814814,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,10,,0.4453502415458937,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,10,,0.4415656887755102,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,10,,0.4419464760638298,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,10,,0.43393793706293704,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,10,,0.4202878621195453,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,10,,0.4014994205138111,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,10,,0.38321854854955684,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,10,,0.36297760210803687,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,10,,0.3428014695783546,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,10,,0.322339664449646,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,10,,0.30082523930180183,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,10,,0.27981740872833255,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,11,,0.4375,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,11,,0.44419642857142855,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,11,,0.4348958333333333,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,11,,0.4350609756097561,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,11,,0.42827072538860106,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,11,,0.4228995901639344,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,11,,0.4099820143884892,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,11,,0.39527725563909777,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,11,,0.3797760937806553,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,11,,0.36299795709908067,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,11,,0.3431747238674564,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,11,,0.3237506930967563,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,11,,0.3034368928545729,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,11,,0.28291698321192893,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,11,,0.26252550951714165,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,12,,0.4375,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,12,,0.4327330508474576,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,12,,0.4258849557522124,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,12,,0.41849078341013823,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,12,,0.416213768115942,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,12,,0.40684036523929473,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,12,,0.3982577251808021,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,12,,0.3885609171800137,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,12,,0.37278711358734723,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,12,,0.353438736108495,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,12,,0.3349792800745427,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,12,,0.3154683797487706,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,12,,0.295967595646438,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,12,,0.27573052668218206,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,12,,0.2562073553073058,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,13,,0.4375,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,13,,0.43636363636363634,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,13,,0.4478183962264151,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,13,,0.44504310344827586,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,13,,0.4400974025974026,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,13,,0.4325390094979647,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,13,,0.4221440100430416,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,13,,0.41221071295259426,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,13,,0.3939212328767123,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,13,,0.3731543883115547,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,13,,0.3548147377744377,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,13,,0.3343945815150498,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,13,,0.3133855870592512,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,13,,0.293043021363787,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,13,,0.2722069811107605,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,14,,0.4375,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,14,,0.4380580357142857,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,14,,0.43484669811320753,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,14,,0.43260732323232326,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,14,,0.42150198938992045,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,14,,0.4128448275862069,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,14,,0.40559708213256485,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,14,,0.39555084745762714,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,14,,0.37572458382877527,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,14,,0.35693920037240096,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,14,,0.3379768062065621,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,14,,0.3189395316958541,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,14,,0.2994768255372212,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,14,,0.27879757470392535,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,14,,0.25867203253451215,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,15,,0.4375,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,15,,0.4408482142857143,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,15,,0.4357142857142857,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,15,,0.43517945544554454,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,15,,0.434636780104712,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,15,,0.42704046639231824,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,15,,0.41434271879483503,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,15,,0.39800461741424803,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,15,,0.385852741745283,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,15,,0.367875398130073,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,15,,0.3474244966442953,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,15,,0.3268459391786034,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,15,,0.306571241322218,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,15,,0.2856064794962649,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,15,,0.2649294459088541,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,16,,0.4375,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,16,,0.44029017857142855,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,16,,0.43917410714285715,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,16,,0.4328869047619048,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,16,,0.4315625,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,16,,0.4195833333333333,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,16,,0.4059196617336152,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,16,,0.392024511610763,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,16,,0.3764712240584166,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,16,,0.35851069169762073,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,16,,0.3394844699350513,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,16,,0.3192765648834169,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,16,,0.2993069581367758,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,16,,0.27874955222680353,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,16,,0.2586782622151435,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,17,,0.4375,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,17,,0.44024122807017546,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,17,,0.4403409090909091,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,17,,0.42983774038461536,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,17,,0.42729430379746836,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,17,,0.41970833333333335,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,17,,0.4047138342696629,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,17,,0.38894675925925926,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,17,,0.37331064716140283,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,17,,0.3540175398517616,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,17,,0.33610488126649074,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,17,,0.31672125806009055,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,17,,0.2972326750985218,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,17,,0.27677700229759783,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,17,,0.2570733136074434,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,18,,0.4375,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,18,,0.4407894736842105,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,18,,0.44546568627450983,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,18,,0.4501903553299492,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,18,,0.45120320855614976,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,18,,0.44884751773049647,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,18,,0.44021332335329344,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,18,,0.42414894654701524,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,18,,0.4087825707837505,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,18,,0.3890680425669139,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,18,,0.36974543539325844,5,11,14,32
∆rip1 and ∆rip1∆atp6,0.8290178753858831,0.8142781176585493,18,,0.3487963505789242,5,11,14,32
