strain,growth_rate_ratio,mtdna_ratio,simulation_index,time,mean_h,nspl,ndau,ngen,startbud
WT (ic) and ∆cob,1.0286195767971165,0.4,0,5.93478524,0.290234375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.4,0,7.41848155,0.288671875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.4,0,8.90217786,0.2875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.4,0,10.385874170000001,0.287548828125,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.4,0,11.86957048,0.2863037109375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.4,0,13.35326679,0.28560791015625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.4,0,14.8369631,0.28494873046875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.4,0,16.32065941,0.2843719482421875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.4,0,17.80435572,0.284613037109375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.4,0,19.28805203,0.28445892333984374,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.4,0,20.771748340000002,0.2844085693359375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.4,1,0.0,0.28125,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.4,1,1.48369631,0.29375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.4,1,2.96739262,0.29375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.4,1,4.45108893,0.2875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.4,1,5.93478524,0.28515625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.4,1,7.41848155,0.2822265625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.4,1,8.90217786,0.2828125,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.4,1,10.385874170000001,0.28212890625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.4,1,11.86957048,0.28095703125,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.4,1,13.35326679,0.28033447265625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.4,1,14.8369631,0.28040771484375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.4,1,16.32065941,0.2802703857421875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.4,1,17.80435572,0.28019256591796876,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.4,1,19.28805203,0.27997512817382814,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.4,1,20.771748340000002,0.2798870086669922,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,0,0.0,0.21875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,0,1.48369631,0.2125,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,0,2.96739262,0.178125,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,0,4.45108893,0.1703125,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,0,5.93478524,0.167578125,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,0,7.41848155,0.15546875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,0,8.90217786,0.1537109375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,0,10.385874170000001,0.155029296875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,0,11.86957048,0.1555419921875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,0,13.35326679,0.1550537109375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,0,14.8369631,0.155157470703125,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,0,16.32065941,0.155059814453125,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,0,17.80435572,0.15508880615234374,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,0,19.28805203,0.154888916015625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,0,20.771748340000002,0.15493698120117189,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,1,0.0,0.21875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,1,1.48369631,0.228125,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,1,2.96739262,0.2171875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,1,4.45108893,0.20625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,1,5.93478524,0.198046875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,1,7.41848155,0.1953125,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,1,8.90217786,0.2,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,1,10.385874170000001,0.199462890625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,1,11.86957048,0.1998779296875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,1,13.35326679,0.1994384765625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,1,14.8369631,0.199755859375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,1,16.32065941,0.200079345703125,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,1,17.80435572,0.19981536865234376,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,1,19.28805203,0.1997650146484375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.3,1,20.771748340000002,0.19976882934570311,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,0,0.0,0.15625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,0,1.48369631,0.153125,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,0,2.96739262,0.1453125,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,0,4.45108893,0.13984375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,0,5.93478524,0.15078125,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,0,7.41848155,0.153125,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,0,8.90217786,0.153125,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,0,10.385874170000001,0.151220703125,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,0,11.86957048,0.1515869140625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,0,13.35326679,0.15213623046875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,0,14.8369631,0.151397705078125,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,0,16.32065941,0.1515289306640625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,0,17.80435572,0.1513671875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,0,19.28805203,0.15122222900390625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,0,20.771748340000002,0.1511016845703125,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,1,0.0,0.15625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,1,1.48369631,0.15625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,1,2.96739262,0.1375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,1,4.45108893,0.1421875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,1,5.93478524,0.13984375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,1,7.41848155,0.140234375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,1,8.90217786,0.1396484375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,1,10.385874170000001,0.139306640625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,1,11.86957048,0.13818359375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,1,13.35326679,0.1376953125,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,1,14.8369631,0.1384033203125,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,1,16.32065941,0.138568115234375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,1,17.80435572,0.1386016845703125,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,1,19.28805203,0.13859634399414061,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.2,1,20.771748340000002,0.13858795166015625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,0,0.0,0.09375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,0,1.48369631,0.1,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,0,2.96739262,0.0890625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,0,4.45108893,0.08515625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,0,5.93478524,0.09140625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,0,7.41848155,0.08984375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,0,8.90217786,0.08818359375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,0,10.385874170000001,0.089404296875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,0,11.86957048,0.08994140625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,0,13.35326679,0.090283203125,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,0,14.8369631,0.0896484375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,0,16.32065941,0.089080810546875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,0,17.80435572,0.08928985595703125,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,0,19.28805203,0.08935546875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,0,20.771748340000002,0.08942680358886719,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,1,0.0,0.09375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,1,1.48369631,0.09375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,1,2.96739262,0.0765625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,1,4.45108893,0.07421875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,1,5.93478524,0.074609375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,1,7.41848155,0.0728515625,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,1,8.90217786,0.0724609375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,1,10.385874170000001,0.071240234375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,1,11.86957048,0.070654296875,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,1,13.35326679,0.07122802734375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,1,14.8369631,0.070599365234375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,1,16.32065941,0.070751953125,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,1,17.80435572,0.07082977294921874,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,1,19.28805203,0.07081146240234375,5,11,14,32
WT (ic) and ∆cob,1.0286195767971165,0.1,1,20.771748340000002,0.07078170776367188,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.71,0,0.0,0.40625,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.71,0,1.48369631,0.415625,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.71,0,2.96739262,0.4296875,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.71,0,4.45108893,0.42948717948717946,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.71,0,5.93478524,0.42267628205128205,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.71,0,7.41848155,0.4186698717948718,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.71,0,8.90217786,0.4145900321543408,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.71,0,10.385874170000001,0.4150201612903226,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.71,0,11.86957048,0.4126265182186235,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.71,0,13.35326679,0.4107070296627387,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.71,0,14.8369631,0.4079783163265306,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.71,0,16.32065941,0.40647383096285683,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.71,0,17.80435572,0.4047726631800236,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.71,0,19.28805203,0.4032135464877096,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.71,0,20.771748340000002,0.40192063461364896,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.71,1,0.0,0.40625,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.71,1,1.48369631,0.428125,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.71,1,2.96739262,0.4203125,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.71,1,4.45108893,0.41875,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.71,1,5.93478524,0.418359375,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.71,1,7.41848155,0.4251953125,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.71,1,8.90217786,0.4229559748427673,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.71,1,10.385874170000001,0.4172736220472441,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.71,1,11.86957048,0.4188042620363062,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.71,1,13.35326679,0.41794091448931114,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.71,1,14.8369631,0.4174107142857143,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.71,1,16.32065941,0.41639186162269787,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.71,1,17.80435572,0.41569437515589924,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.71,1,19.28805203,0.4137036329709963,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.71,1,20.771748340000002,0.4120826319624149,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,1.0,0,0.0,0.5,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,1.0,0,1.48369631,0.503125,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,1.0,0,2.96739262,0.5046875,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,1.0,0,4.45108893,0.52578125,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,1.0,0,5.93478524,0.521484375,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,1.0,0,7.41848155,0.5237814465408805,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,1.0,0,8.90217786,0.5210298742138365,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,1.0,0,10.385874170000001,0.5234623015873016,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,1.0,0,11.86957048,0.5220119521912351,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,1.0,0,13.35326679,0.5206415132105685,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,1.0,0,14.8369631,0.5188744469026548,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,1.0,0,16.32065941,0.5178201958013726,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,1.0,0,17.80435572,0.5162560811838037,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,1.0,0,19.28805203,0.514462290680511,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,1.0,0,20.771748340000002,0.5127167422403883,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,1.0,1,0.0,0.5,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,1.0,1,1.48369631,0.49375,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,1.0,1,2.96739262,0.5125,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,1.0,1,4.45108893,0.51484375,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,1.0,1,5.93478524,0.513671875,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,1.0,1,7.41848155,0.523828125,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,1.0,1,8.90217786,0.5300670347003155,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,1.0,1,10.385874170000001,0.5311021293375394,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,1.0,1,11.86957048,0.5289434523809524,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,1.0,1,13.35326679,0.5285928143712575,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,1.0,1,14.8369631,0.5277548105832832,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,1.0,1,16.32065941,0.5267462033591471,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,1.0,1,17.80435572,0.5252617586137214,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,1.0,1,19.28805203,0.5236970844113021,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,1.0,1,20.771748340000002,0.5220904006061301,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.9,0,0.0,0.46875,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.9,0,1.48369631,0.465625,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.9,0,2.96739262,0.46381578947368424,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.9,0,4.45108893,0.45230263157894735,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.9,0,5.93478524,0.45148026315789475,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.9,0,7.41848155,0.4557976973684211,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.9,0,8.90217786,0.45343543046357615,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.9,0,10.385874170000001,0.45710885761589404,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.9,0,11.86957048,0.45658713692946057,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.9,0,13.35326679,0.45652569704535995,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.9,0,14.8369631,0.4550793485069952,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.9,0,16.32065941,0.4536730447073605,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.9,0,17.80435572,0.4516169284926181,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.9,0,19.28805203,0.4502269373666043,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.9,0,20.771748340000002,0.44850503417820264,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.9,1,0.0,0.46875,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.9,1,1.48369631,0.459375,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.9,1,2.96739262,0.4703125,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.9,1,4.45108893,0.4953125,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.9,1,5.93478524,0.496875,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.9,1,7.41848155,0.491015625,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.9,1,8.90217786,0.4890282131661442,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.9,1,10.385874170000001,0.4885204081632653,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.9,1,11.86957048,0.48964905362776023,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.9,1,13.35326679,0.48695652173913045,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.9,1,14.8369631,0.48517453391511306,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.9,1,16.32065941,0.4837511201832122,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.9,1,17.80435572,0.4819576355911022,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.9,1,19.28805203,0.48030828359331895,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.9,1,20.771748340000002,0.4785702375858858,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.8,0,0.0,0.4375,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.8,0,1.48369631,0.425,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.8,0,2.96739262,0.41875,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.8,0,4.45108893,0.4046875,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.8,0,5.93478524,0.39912974683544306,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.8,0,7.41848155,0.4020965189873418,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.8,0,8.90217786,0.3948773734177215,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.8,0,10.385874170000001,0.39124800637958534,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.8,0,11.86957048,0.39035,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.8,0,13.35326679,0.3885951283079391,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.8,0,14.8369631,0.38680904522613063,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.8,0,16.32065941,0.38494719197418836,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.8,0,17.80435572,0.38342135853633885,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.8,0,19.28805203,0.38229454310541383,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.8,0,20.771748340000002,0.3808169071326966,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.8,1,0.0,0.4375,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.8,1,1.48369631,0.4375,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.8,1,2.96739262,0.45625,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.8,1,4.45108893,0.4578125,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.8,1,5.93478524,0.471484375,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.8,1,7.41848155,0.470703125,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.8,1,8.90217786,0.47433385579937304,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.8,1,10.385874170000001,0.4712145110410095,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.8,1,11.86957048,0.4710245253164557,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.8,1,13.35326679,0.46863812649164677,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.8,1,14.8369631,0.4679209056453222,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.8,1,16.32065941,0.46641954454454454,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.8,1,17.80435572,0.465013365292907,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.8,1,19.28805203,0.4634326431396257,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.8,1,20.771748340000002,0.4616137004310617,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.7,0,0.0,0.40625,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.7,0,1.48369631,0.390625,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.7,0,2.96739262,0.37664473684210525,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.7,0,4.45108893,0.37911184210526316,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.7,0,5.93478524,0.37911184210526316,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.7,0,7.41848155,0.3731496710526316,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.7,0,8.90217786,0.3725328947368421,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.7,0,10.385874170000001,0.3707784184514003,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.7,0,11.86957048,0.36876031353135313,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.7,0,13.35326679,0.36579056291390727,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.7,0,14.8369631,0.363504255760847,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.7,0,16.32065941,0.3614035658511192,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.7,0,17.80435572,0.35962785811234077,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.7,0,19.28805203,0.3581435031280266,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.7,0,20.771748340000002,0.3566259941205806,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.7,1,0.0,0.40625,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.7,1,1.48369631,0.3875,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.7,1,2.96739262,0.3890625,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.7,1,4.45108893,0.39903846153846156,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.7,1,5.93478524,0.41786858974358976,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.7,1,7.41848155,0.41189516129032255,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.7,1,8.90217786,0.411424512987013,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.7,1,10.385874170000001,0.4071152280130293,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.7,1,11.86957048,0.40461199836199835,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.7,1,13.35326679,0.4038886036960986,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.7,1,14.8369631,0.40321001648804616,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.7,1,16.32065941,0.4015074175540163,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.7,1,17.80435572,0.3998619321717486,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.7,1,19.28805203,0.39811825334894,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.7,1,20.771748340000002,0.39648631151176744,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.6,0,0.0,0.375,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.6,0,1.48369631,0.35,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.6,0,2.96739262,0.34375,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.6,0,4.45108893,0.34609375,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.6,0,5.93478524,0.3515625,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.6,0,7.41848155,0.3533203125,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.6,0,8.90217786,0.35266457680250785,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.6,0,10.385874170000001,0.34591535433070864,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.6,0,11.86957048,0.3423171936758893,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.6,0,13.35326679,0.34013470681458,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.6,0,14.8369631,0.33884256501886045,5,11,14,32
